,Year,Area,Date,Road,Municipality Name,County Name,Province Name,Fatalties,Serious Injuries,Light Injuries,Units Involved,Pedestrains Involved,Bicycles Involved,Mopeds Involved,Motorcycles,Light Vehicles Involved,Heavy Vehicles Involved,Other Units Involved,Unspecified Units Involved,Road Speed Limit,Accident with Hit and Run,Fog Presence,Surrounding Environment,Special Lane Presence,Special Traffic Measures,Weather Conditions,Special Road Functions,Severity of Accident,Influence of Fog,Influence of Environment,Influence of Traffic,Influence of Weather,Influence of Wind Intensity,Influence of Lighting,Influence of Special Measures,Influence of Road Objects,Influence of Road Surface,Influence of Visibility,Intersection Characteristics,Lighting Conditions,Traffic Regulation and Priority,Direction of Road,Subtype of Accident,Subtype of Road Section,Subzone within Area,Road Surface Conditions,Type of Road,Road Ownership,Wind Conditions,Day of the Week Grouping,Hour of Day,Time of Day Grouping,Type of Accident,Day,Month
83,2010,1,2010-09-12,SE,LLICA D'AMUNT,Valles Oriental,3,0,1,4,2,0,0,0,0,2,0,0,0,20.0,,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,1,Col·lisió frontal,-1,2,2,5,-1,2,0,13.57,0,2,12,9
84,2010,0,2010-03-11,SE,LLEIDA,Segria,2,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,1,2,3,-1,2,1,13.55,0,2,11,3
85,2010,1,2010-03-06,SE,BADALONA,Barcelones,3,0,1,1,2,1,0,1,0,0,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,Atropellament,2,2,2,5,-1,2,0,10.37,0,3,6,3
86,2010,1,2010-11-09,SE,BARCELONA,Barcelones,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,1,1,4,3,1,Atropellament,2,2,2,5,-1,2,1,9.5,0,3,9,11
87,2010,0,2010-06-09,C-55,MONISTROL DE MONTSER,Bages,3,0,1,0,1,0,0,0,0,0,1,0,0,90.0,0.0,0,3,No n'hi ha,-1.0,2,3,1,-1,0,0,0,-1,0,0,0,0,0,0,2,-1,1,Resta sortides de via,-1,1,0,4,2,2,1,12.5,0,1,9,6
88,2010,1,2010-10-14,SE,REUS,Baix Camp,0,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Caiguda en la via,-1,2,2,5,-1,2,1,12.3,0,0,14,10
89,2010,0,2010-05-22,BP-1417,SANT CUGAT DEL VALLES,Valles Occidental,3,0,1,0,2,0,0,0,0,2,0,0,0,50.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,-1,0,0,0,0,0,0,0,0,0,4,-1,-1,Col·lisió frontal,-1,1,2,4,-1,2,0,19.58,1,2,22,5
90,2010,0,2010-05-11,SE,TERRASSA,Valles Occidental,3,0,1,0,4,0,0,1,0,3,0,0,0,100.0,1.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,0,Envestida (frontal lateral),1,1,2,3,0,2,1,21.0,1,2,11,5
91,2010,1,2010-05-19,SE,BARCELONA,Barcelones,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,1.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Atropellament,-1,2,2,5,-1,2,1,4.1,2,3,19,5
92,2010,0,2010-10-30,A-2,TARREGA,Urgell,2,0,2,0,2,0,0,0,0,2,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,2,4,1,2,0,9.02,0,1,30,10
93,2010,1,2010-05-06,SE,TERRASSA,Valles Occidental,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Envestida (frontal lateral),-1,2,2,5,-1,2,1,10.5,0,2,6,5
94,2010,0,2010-06-23,C-58,CASTELLBELL I EL VIL,Bages,3,0,2,0,2,0,0,0,0,0,2,0,0,40.0,0.0,0,1,No n'hi ha,0.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Encalç,-1,1,2,4,2,2,1,14.5,1,2,23,6
95,2010,0,2010-06-27,BP-1101,SANT SALVADOR DE GUARDIA,Bages,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,4,-1,1,Col·lisió frontal,-1,1,2,4,3,2,0,11.25,0,2,27,6
96,2010,1,2010-01-27,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,1,1,0,0,0,0,100.0,1.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Col·lisió frontal,-1,2,2,5,-1,2,1,14.45,1,2,27,1
97,2010,0,2010-05-24,GIV-6612,CALONGE,Baix Emporda,1,0,1,3,3,0,0,0,0,3,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,1,2,4,3,2,1,17.28,1,2,24,5
98,2010,0,2010-01-18,B-224,SANT ESTEVE SESROVIRES,Baix Llobregat,3,1,0,0,3,0,0,0,0,1,1,1,0,100.0,0.0,0,3,No n'hi ha,-1.0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,-1,1,Fregament o col·lisió lateral,-1,1,0,4,2,2,1,16.35,1,2,18,1
99,2010,0,2010-07-31,C-25,BRUNYOLA,Selva,1,0,3,1,3,0,0,0,0,3,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,4,2,2,0,17.05,1,2,31,7
100,2010,1,2010-03-17,SE,VIC,Osona,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,2,2,5,-1,2,1,18.05,1,3,17,3
101,2010,1,2010-12-21,SE,SABADELL,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,2,2,5,-1,2,1,11.5,0,3,21,12
102,2010,0,2010-08-02,SE,MANRESA,Bages,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,5,4,1,Atropellament,2,1,0,3,0,2,1,21.3,1,3,2,8
103,2010,1,2010-06-01,SE,MOLLET DEL VALLES,Valles Oriental,3,0,1,1,2,0,0,1,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,Envestida (frontal lateral),1,2,2,5,-1,2,1,9.34,0,2,1,6
104,2010,0,2010-04-08,SE,LLEIDA,Segria,2,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Envestida (frontal lateral),-1,1,2,3,0,2,1,20.5,1,2,8,4
105,2010,1,2010-01-20,SE,RUBI,Valles Occidental,3,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,-1,1,Envestida (frontal lateral),0,2,2,5,-1,2,1,13.53,0,2,20,1
106,2010,1,2010-05-22,SE,ROQUETES,Baix Ebre,0,0,1,0,1,0,0,1,0,0,0,0,0,40.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,-1,1,Caiguda en la via,-1,2,2,5,0,2,0,21.0,1,0,22,5
107,2010,1,2010-09-23,SE,TARRAGONA,Tarragones,0,0,1,1,2,0,0,0,1,1,0,0,0,20.0,,0,3,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,0,5,-1,1,Fregament o col·lisió lateral,-1,2,2,5,-1,2,1,3.15,2,2,23,9
108,2010,1,2010-07-26,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,0.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,3,1,Envestida (frontal lateral),1,2,2,5,-1,2,1,22.1,2,2,26,7
109,2010,0,2010-10-08,C-65,QUART,Girones,1,1,0,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,Caiguda en la via,-1,1,2,4,2,2,1,8.55,0,0,8,10
110,2010,1,2010-03-13,SE,SANT ADRIA DE BESOS,Barcelones,3,0,1,0,2,0,0,0,0,2,0,0,0,20.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,3,0,Sortida de via amb xoc o col·lisió,1,2,2,5,0,2,0,5.1,2,1,13,3
111,2010,1,2010-10-11,SE,"OLUGES, LES",Segarra,2,0,1,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,1,0,0,0,0,0,0,0,0,1,2,5,1,Xoc contra objecte/obstacle sense sortida prèvia de via,1,2,2,5,-1,2,1,18.33,1,4,11,10
112,2010,0,2010-07-12,C-65,LLAGOSTERA,Girones,1,1,0,0,2,0,0,0,0,1,1,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,4,2,2,1,11.45,0,2,12,7
113,2010,1,2010-08-10,SE,TERRASSA,Valles Occidental,3,0,1,1,2,0,0,0,0,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Fregament o col·lisió lateral,-1,2,2,5,-1,2,1,1.44,2,2,10,8
114,2010,1,2010-03-19,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,1,0,0,1,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,Fregament o col·lisió lateral,0,2,2,5,-1,2,1,8.55,0,2,19,3
115,2010,0,2010-05-12,C-15,SANT PERE DE RIUDEBITLLES,Alt Penedes,3,4,1,0,2,0,0,0,0,2,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Fregament o col·lisió lateral,-1,1,2,4,2,2,1,21.2,1,2,12,5
116,2010,1,2010-03-04,SE,BARCELONA,Barcelones,3,0,1,3,3,0,0,1,0,2,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,5,3,0,Envestida (frontal lateral),2,2,0,5,-1,2,1,2.2,2,2,4,3
117,2010,1,2010-03-03,SE,BADALONA,Barcelones,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,Atropellament,-1,2,0,5,-1,2,1,19.4,1,3,3,3
118,2010,1,2010-07-20,SE,MANRESA,Bages,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,2,0,Atropellament,0,2,2,5,0,2,1,10.3,0,3,20,7
119,2010,1,2010-06-09,SE,MONTCADA I REIXAC,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,-1,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,2,0,5,-1,2,1,10.1,0,3,9,6
120,2010,0,2010-09-18,B-23,SANT FELIU DE LLOBREGAT,Baix Llobregat,3,0,1,1,2,0,0,0,0,2,0,0,0,80.0,0.0,0,2,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Envestida (frontal lateral),-1,1,0,4,1,2,0,6.15,0,2,18,9
121,2010,1,2010-03-27,SE,CERDANYOLA DEL VALLES,Valles Occidental,3,0,1,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,2,2,5,-1,2,0,14.02,1,4,27,3
122,2010,0,2010-03-28,N-420,RIUDOMS,Baix Camp,0,0,1,1,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Encalç,-1,1,2,4,1,2,0,14.15,1,2,28,3
123,2010,0,2010-09-04,AP-7,AVIA,Bergueda,3,0,1,3,2,0,0,0,0,2,0,0,0,120.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,2,1,2,0,13.2,0,2,4,9
124,2010,1,2010-09-05,SE,CAMBRILS,Baix Camp,0,0,1,2,4,3,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Atropellament,-1,2,2,5,-1,2,0,21.35,1,3,5,9
125,2010,1,2010-03-19,SE,CAMARLES,Baix Ebre,0,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,1,3,1,0,0,0,1,0,0,0,0,0,1,1,4,4,1,Col·lisió frontal,2,2,0,5,-1,2,1,14.1,1,2,19,3
126,2010,1,2010-12-04,SE,TORTOSA,Baix Ebre,0,0,1,0,3,0,0,2,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,3,1,Fregament o col·lisió lateral,1,2,2,5,-1,2,0,20.4,1,2,4,12
127,2010,0,2010-09-05,AP-7,MARTORELL,Baix Llobregat,3,1,0,1,1,0,0,0,0,1,0,0,0,30.0,0.0,0,2,Altres,-1.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,4,1,2,0,7.54,0,4,5,9
128,2010,1,2010-12-12,SE,BARCELONA,Barcelones,3,1,3,0,5,4,0,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,Atropellament,2,2,2,5,-1,2,0,19.45,1,3,12,12
129,2010,1,2010-09-02,N-II,"JONQUERA, LA",Alt Emporda,1,0,1,2,2,0,0,0,0,2,0,0,0,60.0,0.0,0,3,No n'hi ha,-1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,0,2,4,1,2,1,15.13,1,2,2,9
130,2010,0,2010-08-19,N-141e,BESCANO,Girones,1,0,1,0,2,0,1,0,0,1,0,0,0,70.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,-1,1,Encalç,-1,1,2,4,2,2,1,21.5,1,2,19,8
131,2010,1,2010-09-21,SE,BARCELONA,Barcelones,3,1,0,0,2,0,0,0,1,0,1,0,0,80.0,0.0,0,-1,No n'hi ha,-1.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,1,Caiguda en la via,-1,2,0,5,-1,2,1,7.5,0,0,21,9
132,2010,1,2010-07-28,SE,VIC,Osona,3,0,1,0,2,1,0,0,0,1,0,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,1,0,4,-1,0,Atropellament,-1,2,2,5,-1,2,1,12.05,0,3,28,7
133,2010,1,2010-02-08,SE,TARRAGONA,Tarragones,0,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,Atropellament,-1,2,2,5,-1,2,1,10.25,0,3,8,2
134,2010,0,2010-08-16,C-55,SANT JOAN DE VILATOR,Bages,3,1,1,0,2,0,0,0,1,1,0,0,0,80.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,Fregament o col·lisió lateral,-1,1,2,4,2,2,1,8.0,0,2,16,8
135,2010,1,2010-07-24,SE,LLICA D'AMUNT,Valles Oriental,3,0,2,0,1,0,0,1,0,0,0,0,0,30.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,2,2,5,-1,2,0,16.46,1,1,24,7
136,2010,1,2010-06-15,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,2,0,5,-1,2,1,7.5,0,2,15,6
137,2010,1,2010-10-20,SE,CALAFELL,Baix Penedes,0,0,1,0,1,0,0,0,0,0,0,1,0,20.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,-1,0,0,0,0,0,0,0,0,1,4,2,-1,Xoc contra objecte/obstacle sense sortida prèvia de via,2,2,2,5,-1,2,1,16.0,1,4,20,10
138,2010,0,2010-10-01,SE,ALBINYANA,Baix Penedes,0,0,1,0,1,0,0,0,0,0,1,0,0,50.0,0.0,0,3,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,1,2,3,0,2,0,16.0,1,1,1,10
139,2010,1,2010-07-31,SE,GRANOLLERS,Valles Oriental,3,1,0,1,1,0,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Resta sortides de via,-1,0,2,3,0,2,0,19.51,1,1,31,7
140,2010,1,2010-01-19,SE,BARCELONA,Barcelones,3,0,1,0,2,1,0,0,0,0,1,0,0,100.0,0.0,0,-1,Carril bus,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Atropellament,-1,2,0,5,-1,2,1,19.3,1,3,19,1
141,2010,0,2010-01-16,N-II,LLERS,Alt Emporda,1,1,0,1,2,0,0,0,0,2,0,0,0,60.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,1,Col·lisió frontal,-1,1,2,4,1,2,0,5.46,2,2,16,1
142,2010,1,2010-01-30,SE,REUS,Baix Camp,0,0,1,0,2,0,1,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Encalç,-1,2,2,5,-1,2,0,11.5,0,2,30,1
143,2010,0,2010-07-23,BV-5303,SEVA,Osona,3,0,2,1,2,0,0,0,0,2,0,0,0,70.0,0.0,0,0,No n'hi ha,-1.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Col·lisió frontal,-1,1,0,4,3,2,1,8.45,0,2,23,7
144,2010,0,2010-03-18,SE,"MASNOU, EL",Maresme,3,0,1,0,2,1,0,0,0,1,0,0,0,50.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,1,2,3,1,2,1,14.5,1,3,18,3
145,2010,0,2010-11-02,SE,RUBI,Valles Occidental,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,3,0,2,1,7.45,0,2,2,11
146,2010,0,2010-01-24,C-32,CASTELLDEFELS,Baix Llobregat,3,0,1,0,2,0,0,0,2,0,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Fregament o col·lisió lateral,-1,1,2,4,2,2,0,17.15,1,2,24,1
147,2010,0,2010-08-21,C-12,ALDOVER,Baix Ebre,0,0,1,13,3,0,0,0,0,3,0,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Envestida (frontal lateral),-1,1,2,4,2,2,0,18.15,1,2,21,8
148,2010,1,2010-01-16,SE,BARCELONA,Barcelones,3,0,1,1,2,0,0,1,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,3,1,Envestida (frontal lateral),1,2,2,5,-1,2,0,17.0,1,2,16,1
149,2010,0,2010-02-10,B-10,SANT ADRIA DE BESOS,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,80.0,0.0,0,1,No n'hi ha,-1.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,Fregament o col·lisió lateral,-1,1,2,4,3,2,1,19.1,1,2,10,2
150,2010,0,2010-10-29,SE,MOLLERUSSA,Pla d'Urgell,2,1,0,0,1,0,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,3,0,2,1,8.45,0,4,29,10
151,2010,1,2010-07-06,SE,OLOT,Garrotxa,1,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Atropellament,-1,2,2,5,3,2,1,13.56,0,3,6,7
152,2010,0,2010-02-09,N-340,"AMPOLLA, L'",Baix Ebre,0,0,1,0,2,0,0,0,0,1,0,1,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,1,Envestida (frontal lateral),2,1,2,4,1,2,1,10.45,0,2,9,2
153,2010,1,2010-04-20,SE,MANRESA,Bages,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,0,Envestida (frontal lateral),0,2,2,5,-1,2,1,8.15,0,2,20,4
154,2010,1,2010-01-04,SE,OLOT,Garrotxa,1,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,2,Carril central,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,5,4,1,Envestida (frontal lateral),3,2,2,5,-1,2,1,18.18,1,2,4,1
155,2010,0,2010-09-25,C-25,"OLUGES, LES",Segarra,2,1,0,2,1,0,0,0,0,0,1,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,4,2,2,0,11.01,0,4,25,9
156,2010,0,2010-07-18,TP-2442,SANT JAUME DELS DOMENYS,Baix Penedes,0,0,1,0,1,0,0,0,1,0,0,0,0,100.0,0.0,0,0,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Xoc contra objecte/obstacle sense sortida prèvia de via,-1,1,2,4,3,2,0,12.0,0,4,18,7
157,2010,1,2010-06-03,SE,SABADELL,Valles Occidental,3,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Col·lisió frontal,-1,2,2,5,-1,2,1,16.21,1,2,3,6
158,2010,0,2010-07-18,N-240,ALPICAT,Segria,2,0,2,0,1,0,0,0,1,0,0,0,0,40.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,4,4,0,Xoc contra objecte/obstacle sense sortida prèvia de via,0,1,2,4,1,2,0,18.04,1,4,18,7
159,2010,0,2010-01-07,A-7,FREGINALS,Montsia,0,1,0,2,2,0,0,0,0,1,1,0,0,100.0,0.0,0,1,No n'hi ha,-1.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,2,-1,0,Encalç,-1,1,2,4,1,2,1,15.15,1,2,7,1
160,2010,0,2010-04-23,SE,SABADELL,Valles Occidental,3,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Atropellament,-1,1,2,3,-1,2,0,17.45,1,3,23,4
161,2010,1,2010-05-08,SE,HOSPITALET DE LLOBREGAT,Barcelones,3,1,0,0,2,0,0,0,1,1,0,0,0,20.0,,0,2,No n'hi ha,-1.0,3,3,0,-1,0,0,0,-1,0,0,0,0,-1,0,4,-1,1,Envestida (frontal lateral),-1,2,2,5,-1,2,0,8.2,0,2,8,5
162,2010,0,2010-07-25,C-61,ARENYS DE MUNT,Maresme,3,1,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,0,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,Encalç,-1,1,2,4,2,2,0,0.4,2,2,25,7
163,2010,0,2010-07-08,SE,CANOVELLES,Valles Oriental,3,0,1,0,2,0,0,1,0,1,0,0,0,100.0,0.0,0,2,Carril bici,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,-1,1,Fregament o col·lisió lateral,-1,1,2,3,0,2,1,11.15,0,2,8,7
164,2010,1,2010-05-18,SE,OLOT,Garrotxa,1,0,1,0,2,1,0,0,0,1,0,0,0,100.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,2,4,3,1,Atropellament,2,2,2,5,-1,2,1,11.22,0,3,18,5
165,2010,0,2010-03-29,GI-632,"TALLADA D'EMPORDA, LA",Baix Emporda,1,2,0,1,2,0,0,0,0,1,1,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,Col·lisió frontal,-1,1,2,4,-1,2,1,12.57,0,2,29,3
166,2010,1,2010-01-06,SE,RODA DE TER,Osona,3,0,1,1,2,0,0,1,0,1,0,0,0,20.0,0.0,0,2,No n'hi ha,-1.0,3,3,1,-1,0,0,0,-1,0,0,0,0,0,1,2,4,0,Envestida (frontal lateral),2,2,2,5,-1,2,1,17.25,1,2,6,1
167,2010,1,2010-11-11,SE,BARCELONA,Barcelones,3,0,1,0,2,0,0,0,1,1,0,0,0,100.0,0.0,0,-1,No n'hi ha,-1.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,5,3,0,Envestida (frontal lateral),2,2,2,5,-1,2,1,0.2,2,2,11,11
